Numero_Facture,Date_vente,Numero_produit_vendu,Qte_vendu,Numero_point_vente
1111169151324,1972-09-11,0009704202529,3,14846071
1111139862083,2010-04-04,0006652840124,1,21023597
1111194899154,1996-06-04,0006652840124,3,16615180
1111192906601,1982-03-05,0001131084181,5,48874568
1111180794531,1975-11-06,0008711679478,4,21023597
1111123641311,1999-03-02,0005841795580,2,21023597
1111140108361,1981-02-25,0002819717964,4,11307850
1111100374966,2018-03-29,0004928775934,3,11307850
1111199480517,2015-08-29,0003724533342,2,48874568
1111110229713,2011-11-19,0009885913702,3,60005193
1111171077476,2004-07-22,0005686293098,6,60005193
1111198225508,2011-01-19,0004240739478,1,48874568
1111131001213,1986-02-18,0004240739478,3,12362221
1111163736954,1977-03-12,0002894887538,3,25004265
1111170253796,2018-01-20,0005360257996,6,12362221
1111138867195,1973-05-01,0005329006979,4,25004265
1111196248950,2015-09-03,0001946548175,4,21023597
1111178496096,2017-09-29,0000126626962,4,25004265
1111179841147,1995-02-18,0009119964128,4,48874568
1111122819513,2015-09-30,0008523384669,5,12362221
1111111099124,2019-07-10,0008669924200,6,14846071
1111157525557,2004-01-19,0003260718456,2,12362221
1111197030103,1990-04-01,0006851969022,5,21023597
1111173380000,1982-02-15,0009357695778,2,25004265
1111199929948,2000-02-03,0004676850198,6,11307850
1111128792681,1970-12-21,0002620191588,6,16615180
1111160431555,2016-05-13,0006098095706,4,16615180
1111126998986,2013-01-16,0009803372673,3,21023597
1111160422652,1987-05-25,0001598801758,3,16615180
1111103615226,1982-11-24,0007341871573,2,60005193
1111134360409,1990-08-25,0007316015544,2,25004265
1111191768743,2018-04-09,0001946548175,2,60005193
1111185833167,1992-01-11,0005591775122,5,14846071
1111133615555,2021-10-02,0007017913088,1,60005193
1111103280301,1988-12-20,0003949242258,3,48874568
1111187950657,1984-11-06,0007610661010,3,25004265
1111122438929,2012-05-28,0004928422456,1,60005193
1111103120119,1991-09-04,0008980382741,4,11307850
1111154072290,2004-02-02,0008280738590,1,16615180
1111153159138,1980-06-20,0009357695778,6,11307850
1111179150133,1972-12-12,0006894968655,4,60005193
1111125717441,2014-04-25,0001208184042,5,48874568
1111147945198,2014-01-04,0001422080632,2,60005193
1111113974962,1991-12-05,0006098095706,4,21023597
1111111920695,2011-01-25,0005329006979,1,16615180
1111106680030,1973-11-11,0004240739478,6,25004265
1111185369604,1984-06-02,0004603470390,6,16615180
1111176434793,2001-06-01,0007825099608,1,60005193
1111136623922,1986-02-13,0001729474004,4,16615180
1111178891341,2008-11-11,0009721407105,3,11307850
1111172024783,2002-10-05,0000963002721,3,60005193
1111191822957,1992-04-27,0001598801758,5,25004265
1111111997895,2021-06-08,0004047585339,6,12362221
1111188459067,1988-04-16,0006894968655,3,25004265
1111104594841,2020-02-18,0008661021037,1,16615180
1111171616941,1971-06-27,0001131084181,1,60005193
1111186359758,2001-05-04,0005314669905,1,12362221
1111131327948,1992-02-23,0000126626962,6,21023597
1111167768807,2003-06-19,0009803372673,2,14846071
1111171328714,1973-10-25,0005216906801,2,11307850
1111197165744,1973-06-23,0006652840124,4,21023597
1111138827410,2014-05-20,0006652840124,2,48874568
1111190807177,2006-06-02,0007558991293,6,16615180
1111147921536,1972-02-17,0005591775122,2,21023597
1111151317004,1982-07-08,0002499813567,3,25004265
1111195672008,2014-06-22,0002499813567,2,14846071
1111147502452,2013-01-22,0002643953675,1,14846071
1111126766714,2012-12-26,0009803372673,5,25004265
1111183611545,2005-11-23,0008980382741,6,11307850
1111140890808,2008-02-02,0006619277758,1,25004265
1111121337919,2012-08-02,0007017913088,5,16615180
1111198074526,1984-10-21,0006178653116,5,21023597
1111195273946,2005-12-10,0007610661010,5,25004265
1111109517159,1980-11-19,0009867864152,5,25004265
1111187447348,1999-03-25,0005674791629,1,21023597
1111197490501,1989-02-26,0008523384669,6,25004265
1111188300833,1998-11-09,0001382880433,3,14846071
1111115323591,1977-11-02,0004692449871,2,11307850
1111155445338,1989-05-29,0001422080632,6,12362221
1111130167637,2015-11-17,0005841795580,6,11307850
1111147175694,2010-04-14,0008669924200,1,25004265
1111163164252,1995-02-12,0006972019101,1,48874568
1111130733788,2013-01-13,0004692449871,4,48874568
1111102189650,2018-01-28,0000963002721,5,21023597
1111136886228,1984-11-23,0009119964128,6,12362221
1111154166326,2005-07-12,0007610661010,1,60005193
1111169133801,2020-07-30,0005329006979,5,60005193
1111152273583,2012-08-28,0004692449871,5,25004265
1111156060288,2006-05-13,0006052084814,4,12362221
1111134351704,1996-04-29,0007558991293,2,11307850
1111183323691,1985-02-01,0000428534378,2,60005193
1111103992624,1990-03-24,0003949242258,3,16615180
1111179005396,2017-11-22,0003949242258,4,25004265
1111147015792,1972-11-09,0001859573363,2,25004265
1111100921610,2011-03-19,0004240739478,5,16615180
1111183234546,1989-06-29,0008935725197,3,16615180
1111182911837,1970-04-26,0004692449871,4,60005193
1111122569555,2004-12-22,0006098095706,5,16615180
1111106042449,2014-03-01,0007558991293,3,14846071
1111121662073,1975-11-11,0004692449871,4,48874568
1111114801748,1982-12-04,0009885913702,5,21023597
1111166818534,2007-12-05,0003990446681,4,12362221
1111101832984,2009-04-16,0009885913702,6,16615180
1111110549897,2007-06-25,0005591775122,1,21023597
1111111692301,1981-11-11,0009704202529,1,60005193
1111151938377,2012-09-14,0004692449871,2,25004265
1111143744375,1983-05-26,0004603470390,5,25004265
1111107699703,2012-05-12,0005314669905,1,12362221
1111152917104,1995-05-30,0004928775934,4,11307850
1111110949178,2014-11-30,0001208184042,6,21023597
1111111066812,1985-01-12,0001946548175,3,48874568
1111169861148,1999-09-23,0008711679478,5,48874568
1111180826317,2002-08-16,0007017913088,4,25004265
1111113106110,1985-02-20,0003990446681,6,48874568
1111150735946,1978-03-17,0001240090080,6,14846071
1111104887677,1986-10-08,0001382880433,2,48874568
1111160092343,1990-10-11,0008345387879,1,60005193
1111138910914,1974-04-18,0004047585339,3,14846071
1111100652057,1990-01-27,0009704202529,1,21023597
1111102991420,1984-06-17,0003228374021,3,25004265
1111134989648,1998-12-04,0004676850198,3,14846071
1111166587065,2007-04-30,0008280738590,3,21023597
1111186274587,1972-10-20,0008345387879,1,12362221
1111100127951,1979-01-08,0009867864152,2,14846071
1111137597796,1983-11-01,0000963002721,5,12362221
1111180342114,1996-12-02,0003653498644,2,48874568
1111176935900,1980-06-08,0007341871573,6,48874568
1111153423994,1997-06-25,0003949242258,1,48874568
1111144489596,2012-11-30,0005044804621,2,12362221
1111122379192,1983-12-14,0004676791651,3,16615180
1111135830192,2007-07-13,0007665695138,4,12362221
1111116042378,1990-04-22,0004928775934,3,11307850
1111153629464,2001-11-22,0008280738590,6,12362221
1111114552008,1989-09-23,0001217303243,2,21023597
1111156837613,1996-08-10,0008345387879,2,21023597
1111108433740,2019-01-17,0003653498644,6,12362221
1111162983168,1980-06-27,0001208184042,6,25004265
1111151980451,1978-04-08,0003260718456,1,12362221
1111165587592,2008-10-29,0001131084181,1,21023597
1111124922976,1985-09-26,0004676850198,5,48874568
1111176045050,2008-03-02,0003531693444,6,25004265
1111103440354,1981-08-24,0003531693444,5,25004265
1111127190808,1985-12-06,0001218756833,6,12362221
1111144474967,2020-09-23,0008280738590,3,60005193
1111191566707,1981-09-19,0005044804621,4,11307850
1111134922218,2012-04-24,0004240739478,1,11307850
1111182790548,2019-07-26,0003680487840,1,11307850
1111103386034,1977-08-29,0001422080632,4,12362221
1111148800045,2011-01-17,0004603470390,5,14846071
1111140554748,1971-09-03,0002392864208,5,21023597
1111114548667,1979-12-17,0007665695138,2,21023597
1111173293638,1984-07-19,0004047585339,5,11307850
1111165425306,1992-10-02,0004676791651,6,11307850
1111156917605,1995-06-03,0005591775122,5,21023597
1111105372172,2012-04-25,0001131084181,5,21023597
1111112112099,1999-09-11,0000211415907,2,11307850
1111149635714,2020-01-16,0001422080632,3,16615180
1111106484898,2010-02-23,0005963941537,4,11307850
1111170862448,1986-09-02,0001510812688,3,25004265
1111177135736,2015-03-28,0000008441065,6,25004265
1111167171300,2013-03-25,0001217303243,6,16615180
1111133104097,2010-09-17,0004603470390,1,48874568
1111152482657,2021-04-16,0005591775122,2,12362221
1111102006537,1979-08-21,0002620191588,6,12362221
1111149870863,1997-11-10,0003857377776,1,60005193
1111135312582,1997-10-08,0001598801758,1,12362221
1111143962694,2015-01-13,0001131084181,4,16615180
1111120676620,1983-12-04,0000327459185,6,14846071
1111126241983,1998-07-30,0004603470390,4,48874568
1111182334445,1985-05-26,0009885913702,2,48874568
1111126711295,1992-07-11,0009867864152,1,14846071
1111183346010,2007-08-14,0005044804621,5,12362221
1111173597071,1977-02-16,0006652840124,6,21023597
1111171723205,2006-03-10,0005329006979,1,11307850
1111125058780,2001-07-06,0001510812688,4,14846071
1111100460461,2008-03-11,0003857377776,3,14846071
1111135172629,2007-01-02,0001729474004,2,21023597
1111180056424,2018-10-25,0001729474004,4,48874568
1111133037661,2010-02-28,0006851969022,6,60005193
1111175930562,1987-07-06,0004676850198,3,25004265
1111176827113,2006-11-20,0003531693444,2,14846071
1111119723366,2014-08-20,0006972019101,2,21023597
1111198587347,1991-07-15,0007922798534,5,25004265
1111113804900,1984-07-30,0000365625573,3,16615180
1111126240313,1974-03-21,0003132714456,4,12362221
1111150099291,2004-01-18,0004676850198,2,21023597
1111136397441,1977-01-02,0004928775934,3,21023597
1111170461887,1990-09-07,0005841795580,4,16615180
1111129320708,1980-08-16,0006442639587,3,21023597
1111172573663,1982-08-17,0008090208108,1,21023597
1111161754202,2004-06-17,0001708741578,6,11307850
1111149086875,2016-02-06,0009803372673,3,16615180
1111181543237,1998-05-28,0005674791629,6,14846071
1111139134470,2010-04-23,0005591775122,6,48874568
1111101500753,2014-01-14,0005591775122,4,12362221
1111152765194,1973-04-10,0005963941537,1,16615180
1111125153614,2006-11-12,0001946548175,2,25004265
1111188012149,1976-01-07,0001598801758,1,25004265
1111190736491,1991-03-04,0003228374021,1,25004265
1111141122809,1976-09-14,0005069053462,5,48874568
1111191587535,1970-05-13,0007859520307,2,16615180
1111159855751,1981-04-25,0008397359916,1,16615180
1111194850773,2020-11-04,0000428534378,1,12362221
1111102134575,2003-11-27,0001131084181,4,21023597
1111141693910,1982-05-19,0005216906801,4,14846071
1111136279761,1972-04-01,0003653498644,3,14846071
1111132265027,1977-04-27,0000327459185,3,16615180
1111126094282,2006-04-23,0001240090080,5,16615180
1111153179037,1989-05-29,0008980382741,4,11307850
1111144893188,2013-06-15,0001859573363,3,14846071
1111148747968,2021-06-06,0008397359916,1,25004265
1111163553834,1970-02-27,0001422080632,6,60005193
1111151052264,1975-01-20,0007922798534,4,60005193
1111109540461,2013-05-18,0003949242258,3,60005193
1111135164310,1999-05-11,0007316015544,3,11307850
1111140887525,2004-11-15,0004603470390,1,25004265
1111182914722,1990-12-02,0005360257996,6,48874568
1111124628595,1983-09-06,0009867864152,1,60005193
1111112484349,1974-08-26,0008935725197,6,16615180
1111132962056,1997-11-29,0005674791629,3,48874568
1111102623239,1979-10-09,0007825099608,1,60005193
1111198591085,2019-05-03,0000365625573,1,21023597
1111160699870,2017-11-24,0007341871573,1,48874568
1111157235562,1992-02-26,0000920424979,1,60005193
1111193983533,1998-01-14,0003686451623,2,14846071
1111178585554,2002-01-16,0001382880433,6,12362221
1111138524852,2003-04-10,0001946548175,6,21023597
1111150336266,1995-03-15,0004676850198,4,48874568
1111152248079,2005-12-13,0001218756833,1,21023597
1111137311408,2001-11-28,0000211415907,2,21023597
1111180146002,1988-04-25,0001510812688,4,21023597
1111159607961,2021-06-01,0001510812688,4,21023597
1111142422557,2019-03-16,0002894887538,1,14846071
1111195012286,1993-04-01,0005841795580,5,11307850
1111108044892,1987-08-04,0004603470390,4,12362221
1111114324575,1980-01-28,0001729474004,3,12362221
1111154391087,1999-10-23,0009704202529,6,16615180
1111188658903,1970-01-07,0006442639587,2,25004265
1111190863555,1997-02-07,0006652840124,1,16615180
1111135318645,1983-12-16,0001217303243,4,16615180
1111179312531,1990-10-02,0006442639587,6,48874568
1111158421223,2002-11-25,0001285311706,6,60005193
1111164511727,1997-11-18,0000428534378,6,11307850
1111142749463,1996-02-24,0005686293098,1,60005193
1111114670603,1997-03-01,0003990446681,3,14846071
1111106590902,1974-01-19,0004240739478,4,21023597
1111142372944,1992-06-29,0005841795580,1,14846071
1111145823870,1994-01-24,0006972019101,5,12362221
1111148023864,1973-12-09,0009704202529,2,25004265
1111138551025,1996-08-31,0000327459185,4,25004265
1111192826763,2015-12-15,0008090208108,6,14846071
1111174307570,2013-05-26,0004482941837,2,11307850
1111104722435,2018-08-16,0008935725197,3,21023597
1111160114403,1998-10-16,0009357695778,4,16615180
1111186845282,2017-10-05,0001946548175,4,25004265
1111153652349,1972-03-20,0005591775122,2,16615180
1111121046040,1990-10-16,0006972019101,6,48874568
1111199569090,2019-03-29,0005591775122,3,11307850
1111147822321,1984-06-29,0000008441065,4,48874568
1111198528616,1992-03-10,0001218756833,4,48874568
1111127353227,1992-02-12,0009357695778,6,14846071
1111119629286,1974-05-10,0000327459185,3,25004265
1111129082668,1992-01-11,0007665695138,6,14846071
1111172418124,1998-11-10,0001859573363,4,21023597
1111158570280,1989-07-16,0004676791651,1,16615180
1111136618867,2002-08-31,0005674791629,6,21023597
1111107464394,1982-10-24,0000126626962,3,12362221
1111134761121,2002-07-26,0005069053462,2,16615180
1111102361605,1977-10-11,0007017913088,6,21023597
1111150838296,1987-06-11,0005591775122,2,12362221
1111189643410,1989-05-21,0006972019101,5,60005193
1111197748114,1984-07-24,0008935725197,4,14846071
1111108422331,1992-05-16,0001240090080,3,12362221
1111131806412,1979-09-24,0000963002721,2,25004265
1111109476494,1976-04-11,0000428534378,6,12362221
1111181284376,2014-08-27,0005216906801,4,14846071
1111151294985,2011-07-07,0004047585339,4,12362221
1111131128415,1970-04-24,0002894887538,3,21023597
1111110432649,1970-11-16,0001946548175,4,48874568
1111149644129,2000-07-20,0004692449871,2,11307850
1111112086147,2002-05-19,0004047585339,5,14846071
1111162074682,1989-11-25,0002620191588,4,25004265
1111198119364,2010-11-12,0002392864208,4,48874568
1111115589171,2019-06-27,0000942881804,1,16615180
1111194464055,2012-09-24,0004240739478,1,11307850
1111157751345,1997-02-03,0007825099608,4,48874568
1111172244433,1978-04-10,0004482941837,3,12362221
1111197107782,2017-01-17,0006972019101,5,21023597
1111102929300,2020-02-13,0007017913088,2,25004265
1111134599786,2011-05-06,0004928422456,2,16615180
1111187175593,2008-09-25,0006178653116,4,48874568
1111131753020,1970-01-05,0009721407105,1,25004265
1111179780194,1971-08-17,0005841795580,5,12362221
1111125185097,1993-01-08,0001208184042,1,14846071
1111196271903,2010-10-10,0000285143737,1,16615180
1111186036055,1972-12-11,0002643953675,5,25004265
1111133046199,2000-12-22,0000428534378,6,16615180
1111144269624,1983-03-27,0009704202529,4,48874568
1111117259621,2019-10-11,0004603470390,5,21023597
1111143317494,2013-07-28,0004047585339,1,12362221
1111111114391,2019-05-12,0001409350109,4,48874568
1111189648484,1982-10-19,0008935725197,6,48874568
1111126628579,1989-05-08,0001510812688,5,14846071
1111148892514,2011-11-07,0007859520307,2,11307850
1111139934391,1999-07-29,0004482941837,1,60005193
1111125179140,1982-10-20,0002392864208,4,11307850
1111103347097,1983-03-11,0008397359916,3,60005193
1111154984791,1978-05-23,0008711679478,4,16615180
1111153250217,1990-10-12,0000942881804,4,25004265
1111152128296,1986-08-14,0002894887538,6,14846071
1111166773482,2021-03-15,0008669924200,4,11307850
1111126735185,1982-07-03,0001218756833,3,16615180
1111142490938,1989-08-16,0001409350109,5,21023597
1111139819605,2016-05-01,0009357695778,3,21023597
1111126450309,2012-10-07,0007825099608,6,11307850
1111161991713,2021-03-03,0006442639587,3,48874568
1111115290862,1991-03-17,0003857377776,2,48874568
1111162758377,2005-01-07,0000942881804,1,11307850
1111125557504,2020-03-23,0001218756833,4,16615180
1111168546350,2000-02-18,0008280738590,3,25004265
1111145855253,2008-12-18,0002392864208,2,60005193
1111171703047,1975-08-19,0001422080632,5,16615180
1111122070457,1985-09-15,0001859573363,5,21023597
1111183513054,2013-01-18,0005841795580,4,21023597
1111165240381,2015-06-06,0000285143737,5,16615180
1111100575387,1974-03-27,0006178653116,6,21023597
1111150143857,1977-06-21,0008669924200,5,25004265
1111188763768,2006-06-05,0004676791651,6,21023597
1111111398845,2011-11-03,0008280738590,3,21023597
1111149556248,1997-09-04,0001422080632,5,14846071
1111118412759,2017-08-30,0004047585339,2,12362221
1111119055061,1973-06-19,0000008441065,6,12362221
1111197483558,2015-06-13,0008345387879,1,11307850
1111117359161,2013-01-01,0009803372673,2,16615180
1111103358307,1984-10-15,0005686293098,1,60005193
1111158602660,1981-05-06,0006851969022,4,25004265
1111111651957,1972-01-02,0005841795580,4,12362221
1111121817312,1979-10-31,0006972019101,3,60005193
1111177901324,1994-07-01,0000942881804,1,60005193
1111128583463,1977-12-05,0007017913088,4,11307850
1111131739796,1979-07-25,0004928422456,5,16615180
1111146702488,2009-05-30,0004676850198,4,12362221
1111187417266,1992-08-20,0001729474004,6,11307850
1111145806521,1979-05-13,0002499813567,2,48874568
1111195545494,1988-11-10,0001240090080,4,16615180
1111109161772,1993-08-25,0008090208108,1,48874568
1111157795882,2000-07-27,0008711679478,1,48874568
1111153791949,1981-09-02,0005132480843,2,21023597
1111186814806,2008-10-26,0005360257996,3,60005193
1111167182795,2007-02-14,0007017913088,6,14846071
1111180140048,1974-07-24,0009885913702,6,11307850
1111122050428,1971-05-12,0008280738590,5,25004265
1111194138321,2004-07-06,0007610661010,5,25004265
1111178271624,1994-09-17,0004692449871,2,11307850
1111115120213,2001-09-12,0005360257996,6,48874568
1111106383535,1984-08-13,0008980382741,1,12362221
1111199324118,2016-08-13,0008345387879,2,11307850
1111118581516,1984-10-28,0003260718456,4,60005193
1111168154999,1999-05-28,0000428534378,1,16615180
1111110406671,2009-07-01,0003990446681,6,14846071
1111108026720,1977-01-09,0008980382741,3,60005193
1111180318584,2015-07-14,0000365625573,6,11307850
1111140626674,1989-03-13,0004676850198,3,14846071
1111123999313,2004-08-04,0005591775122,5,14846071
1111102489002,2009-08-18,0007859520307,5,48874568
1111177656552,1982-05-06,0005674791629,2,25004265
1111112226406,1978-12-20,0003686451623,6,48874568
1111184115462,2019-12-31,0004240739478,4,60005193
1111115812958,1984-08-21,0000920424979,5,48874568
1111107866341,1981-10-06,0006619277758,4,25004265
1111167991939,1999-09-10,0005674791629,5,60005193
1111155640764,2001-10-05,0004928775934,3,11307850
1111118504829,1985-07-22,0006052084814,3,48874568
1111139434266,1972-07-31,0007665695138,1,21023597
1111174711582,1996-12-28,0006619277758,6,14846071
1111122078378,1999-03-31,0005044804621,2,14846071
1111160969201,2015-04-03,0006619277758,2,48874568
1111191768873,1999-08-07,0004603470390,1,48874568
1111171336511,2004-03-30,0009704202529,1,60005193
1111118583756,1984-10-26,0001382880433,5,12362221
1111120552405,1986-09-05,0007558991293,1,25004265
1111159450093,1993-09-09,0007859520307,2,60005193
1111161303646,1997-11-13,0001422080632,4,12362221
1111163781886,2021-05-24,0001240090080,1,60005193
1111165253657,2008-06-11,0002499813567,4,11307850
1111162046252,1999-06-29,0001217303243,5,11307850
1111106413423,2017-12-27,0000211415907,6,14846071
1111146780790,2012-04-04,0007558991293,4,25004265
1111109713001,1984-07-18,0007558991293,2,21023597
1111106684571,1993-09-11,0007922798534,5,60005193
1111133771343,2020-03-10,0001240090080,2,12362221
1111156604444,1974-11-24,0008280738590,6,12362221
1111156121804,2003-03-01,0003990446681,5,16615180
1111119264807,2005-05-01,0006052084814,6,16615180
1111172146492,2013-03-14,0009867864152,2,48874568
1111194393515,1981-09-28,0003857377776,2,25004265
1111100860001,1978-06-16,0006098095706,6,16615180
1111105424000,2017-04-11,0005841795580,6,11307850
1111148383616,2009-03-22,0009704202529,4,14846071
1111110362953,2001-04-04,0005216906801,2,60005193
1111129495796,1978-05-14,0009803372673,3,48874568
1111149625739,2002-03-16,0003680487840,1,11307850
1111163908214,2005-06-13,0003260718456,1,11307850
1111111560563,2001-09-17,0009867864152,6,12362221
1111140541809,2015-05-26,0006442639587,5,11307850
1111109912084,1999-08-21,0002819717964,1,21023597
1111196521114,2001-03-11,0005963941537,4,14846071
1111189511771,1997-07-19,0001217303243,5,25004265
1111162847255,1992-11-26,0009803372673,5,48874568
1111185172068,2019-06-02,0009357695778,6,48874568
1111148303508,1995-09-10,0004676791651,2,16615180
1111149448338,1983-08-16,0007859520307,3,11307850
1111139536748,1981-10-29,0000211415907,1,48874568
1111173480854,1992-04-26,0007665695138,2,48874568
1111156293334,2006-10-18,0003531693444,3,60005193
1111154049308,1994-06-20,0009119964128,4,60005193
1111104605653,1998-05-06,0000327459185,4,60005193
1111137672691,1993-01-08,0000365625573,4,16615180
1111129977247,2009-06-11,0003680487840,5,11307850
1111110717128,1982-03-05,0001240090080,3,48874568
1111190280734,2015-10-23,0009357695778,3,11307850
1111132533393,1996-10-14,0005044804621,4,48874568
1111198798378,2014-01-27,0002620191588,1,11307850
1111144644308,1986-11-30,0003132714456,4,11307850
1111140162844,1980-03-31,0008980382741,3,21023597
1111185849892,1998-03-05,0003857377776,2,11307850
1111106221912,1984-04-20,0008661021037,3,14846071
1111105750468,1979-10-29,0009704202529,1,48874568
1111199012299,1990-08-20,0003132714456,2,16615180
1111186517592,1994-09-14,0007859520307,1,48874568
1111156592857,1992-07-30,0005132480843,1,48874568
1111120605613,2013-02-02,0000920424979,4,21023597
1111104609750,1999-03-10,0000963002721,1,12362221
1111168944217,2019-10-01,0005841795580,5,12362221
1111171253597,1970-02-27,0000285143737,2,60005193
1111156763523,2016-08-01,0007558991293,4,21023597
1111138913601,1989-11-01,0006442639587,3,48874568
1111109704825,2016-08-27,0009704202529,6,21023597
1111132338073,1983-03-23,0005360257996,5,21023597
1111182767113,2016-07-10,0009357695778,6,25004265
1111101904490,1999-01-25,0004928422456,2,16615180
1111122758867,2015-03-12,0001240090080,1,16615180
1111141692661,1998-12-20,0003228374021,4,12362221
1111121596385,2000-06-06,0008345387879,4,14846071
1111187534833,2019-08-02,0005686293098,6,14846071
1111165949277,1972-06-11,0005963941537,6,11307850
1111177212017,2011-11-23,0000920424979,5,14846071
1111168566549,1996-02-15,0003686451623,2,48874568
1111119917635,2006-08-01,0002499813567,5,16615180
1111103897387,2012-09-10,0009119964128,4,12362221
1111177195853,1977-01-31,0001859573363,5,14846071
1111166297179,2008-09-10,0003228374021,1,48874568
1111134300528,1986-10-12,0009867864152,4,48874568
1111133272871,2020-04-14,0008661021037,4,25004265
1111186106178,1979-07-26,0006442639587,3,11307850
1111132344975,1989-08-29,0006972019101,3,14846071
1111141384504,1987-09-13,0008935725197,2,14846071
1111135370506,1998-05-08,0008397359916,6,14846071
1111134975481,2017-06-21,0001217303243,2,12362221
1111184004988,1981-07-08,0005674791629,6,12362221
1111120803248,1999-07-22,0008090208108,5,14846071
1111186226739,2007-04-02,0001285311706,1,14846071
1111102918984,2008-05-01,0006442639587,4,14846071
1111166572122,2005-01-08,0003724533342,1,12362221
1111139841071,1999-06-07,0005329006979,4,14846071
1111179814271,1978-01-17,0005132480843,4,48874568
1111125599856,2000-10-22,0004676791651,4,12362221
1111166715109,1992-07-11,0009704202529,6,11307850
1111142859995,1970-11-29,0000126626962,3,16615180
1111188840254,1997-06-02,0005069053462,4,25004265
1111127625614,1970-01-27,0004603470390,1,14846071
1111126536201,1983-01-16,0003531693444,3,25004265
1111122635601,2015-11-18,0009704202529,5,12362221
1111114371845,1996-04-18,0003132714456,4,11307850
1111118590914,2003-02-13,0005069053462,6,48874568
1111188526738,2011-02-08,0009721407105,3,60005193
1111154313409,2013-10-10,0001422080632,1,12362221
1111188453454,1995-10-08,0006894968655,4,25004265
1111112577690,1996-07-05,0008711679478,5,25004265
1111186821286,1980-07-22,0006851969022,1,25004265
1111171969474,2005-10-29,0001131084181,2,14846071
1111144884643,1992-02-13,0000942881804,6,16615180
1111155841963,1992-05-13,0000327459185,5,25004265
1111165599670,1981-12-07,0009721407105,5,16615180
1111199333318,2021-03-24,0002620191588,6,11307850
1111118821919,1998-07-30,0003949242258,5,16615180
1111126947953,1986-12-31,0007341871573,4,48874568
1111189928241,1970-07-31,0002643953675,1,21023597
1111147869500,2009-05-07,0007316015544,4,48874568
1111142588482,2015-05-26,0007825099608,6,14846071
1111161290281,2006-09-23,0001382880433,5,60005193
1111175780358,2010-12-12,0004420948058,6,11307850
1111170858199,1976-07-24,0004692449871,3,16615180
1111106383832,1982-06-25,0000327459185,2,14846071
1111120579136,2002-11-28,0000211415907,2,16615180
1111194693653,1975-12-21,0008711679478,5,16615180
1111198932598,1986-09-22,0006894968655,5,16615180
1111176699550,1989-01-14,0008280738590,5,12362221
1111168809301,2015-05-13,0008669924200,5,21023597
1111102413212,1979-06-05,0003686451623,2,48874568
1111190675561,1974-05-15,0008935725197,6,11307850
1111136657354,2021-01-21,0001285311706,2,14846071
1111141638829,1993-12-21,0009867864152,5,48874568
1111184523984,1973-09-02,0000963002721,4,21023597
1111154303431,2007-12-13,0003949242258,3,25004265
1111105477365,2004-10-28,0003132714456,1,16615180
1111154719768,2012-01-16,0000211415907,6,16615180
1111180570265,2002-01-13,0007558991293,5,11307850
1111134482798,1970-03-26,0005314669905,1,11307850
1111112012702,2010-05-10,0008523384669,2,48874568
1111135537282,1994-07-30,0008661021037,6,16615180
1111156518284,1971-10-24,0002499813567,2,11307850
1111173594001,2005-11-19,0000008441065,2,11307850
1111192303240,1986-07-03,0007825099608,5,21023597
1111116778536,1989-03-15,0005069053462,6,16615180
1111158136356,2006-01-10,0002499813567,6,25004265
1111148539150,2001-02-09,0000920424979,3,48874568
1111157545715,2019-04-10,0001131084181,4,60005193
1111117650855,1974-04-15,0004692449871,5,25004265
1111130341136,1978-12-10,0002819717964,3,11307850
1111134134024,1986-01-01,0005686293098,5,11307850
1111122340833,1973-01-22,0001240090080,6,60005193
1111101877213,1983-12-20,0001218756833,2,21023597
1111131765504,1982-01-28,0007665695138,5,12362221
1111121703127,1988-08-28,0001510812688,1,60005193
1111172828749,1970-01-21,0006442639587,2,25004265
1111135723180,2007-09-13,0006972019101,1,60005193
1111156709552,2018-04-27,0006972019101,5,11307850
1111107121013,1989-08-07,0000365625573,5,11307850
1111188476323,1981-01-25,0000428534378,1,25004265
1111114983321,1971-06-25,0008523384669,3,11307850
1111118422567,1984-02-17,0008935725197,1,16615180
1111158082448,1998-01-19,0009119964128,5,60005193
1111150113836,1989-10-15,0006652840124,4,25004265
1111153162091,2002-03-31,0006098095706,2,48874568
1111155119178,1989-04-22,0001240090080,6,21023597
1111174175544,2002-07-26,0002894887538,3,14846071
1111140159240,1992-04-27,0008280738590,3,25004265
1111199930654,1983-10-24,0002392864208,1,12362221
1111174768890,1971-03-19,0008980382741,3,12362221
1111172461397,2009-07-04,0006052084814,1,21023597
1111189496313,2015-09-24,0006851969022,1,21023597
1111130505019,2001-07-07,0008090208108,4,60005193
1111134952741,1996-11-12,0001285311706,4,48874568
1111129619505,2010-12-16,0008980382741,4,60005193
1111123735973,2013-08-18,0000211415907,6,14846071
1111134034072,1988-04-30,0009119964128,2,25004265
1111198701828,1975-06-13,0004928422456,5,16615180
1111193991286,2012-09-08,0004676850198,2,14846071
1111173070369,2003-12-01,0001409350109,4,60005193
1111143529736,1983-06-13,0005360257996,5,21023597
1111106896493,1971-06-27,0003228374021,1,60005193
1111140410464,2009-04-04,0005963941537,5,14846071
1111146100963,2002-05-03,0005841795580,6,25004265
1111170414104,2011-03-08,0004420948058,5,21023597
1111112919582,1972-09-22,0008397359916,4,11307850
1111111874585,2000-09-20,0001729474004,2,48874568
1111106133437,1998-12-10,0004928775934,5,25004265
